ID,HIV4_Polarity,VADER_Compound
8761,0.4999999375000079,0.8807
8762,0.33333327777778704,-0.4404
8763,-0.15384614792899431,-0.9485
8763,0.11111109876543349,-0.2006
8763,-0.09090908264462885,0.2638
8763,0.9999997500000625,0.7647
8763,0.99999950000025,0.5556
8763,0.0,0.0
8763,0.33333329629630043,0.7876
8763,0.11111109876543349,-0.861
8763,-0.49999987500003124,0.0408
8763,-0.3333333055555579,-0.9509
8763,-0.33333329629630043,0.743
8763,0.33333322222225925,-0.928
8763,0.24999996875000394,0.4019
8763,0.0,-0.2617
8763,0.33333329629630043,0.0387
8763,-0.7142856122449125,-0.8625
8764,0.5384614970414233,0.1531
8765,0.33333329629630043,-0.816
8765,0.3333333174603182,-0.7906
8765,0.7142856122449125,0.6124
8765,0.1428571224489825,0.2732
8765,-0.5555554938271674,-0.9192
8766,0.0,-0.2023
8766,0.33333322222225925,0.2057
8767,0.0,-0.7435
8767,-0.09090908264462885,0.8009
8767,0.0,-0.296
8767,0.33333327777778704,-0.6597
8767,-0.2941176297577865,-0.9686
8767,-0.3333333148148158,-0.9153
8767,-0.2941176297577865,-0.9827
8767,0.05263157617728546,-0.7099
8767,-0.27999998880000043,-0.9675
8767,0.11111109876543349,-0.8243
8767,-0.11111109876543349,-0.7717
8767,0.6470587854671302,0.296
8767,-0.2857142789115648,-0.9951
8767,-0.33333329629630043,-0.9118
8767,0.23076921301775286,-0.861
8767,-0.9999997500000625,-0.9062
8767,-0.19999998000000202,-0.9693
8768,0.1428571224489825,-0.1027
8768,0.14285713265306196,-0.5096
8768,0.99999990000001,0.7906
8769,0.99999980000004,-0.6841
8769,0.27999998880000043,-0.8807
8770,0.1428571224489825,-0.3751
8770,-0.49999987500003124,-0.6597
8770,-0.09090908264462885,0.4069
8770,0.0,-0.119
8771,0.14285713265306196,0.7964
8772,-0.24999996875000394,-0.7594
8772,0.1999999900000005,-0.894
8772,0.7999999200000081,-0.2263
8772,0.7777776913580343,0.2263
8772,0.3333333148148158,0.8397
8772,0.49999987500003124,-0.4325
8773,0.49999987500003124,-0.4404
8774,0.7777776913580343,-0.0516
8774,0.39999996000000404,-0.6124
8774,0.9999998888889013,0.8151
8774,0.0,0.0
8775,0.05882352595155729,0.0516
8775,-0.23076921301775286,-0.5106
8775,0.49999987500003124,-0.4588
8776,-0.2222222098765439,-0.9916
8776,0.46666663555555765,0.3612
8776,0.0,-0.8176
8776,0.4285713673469475,-0.8176
8776,0.24999998437500096,-0.2182
8776,0.1428571224489825,-0.7385
8776,0.24999996875000394,-0.8316
8776,0.9999998571428775,0.25
8776,-0.11111109876543349,-0.9468
8777,0.12499999218750048,-0.122
8777,0.33333329629630043,0.296
8777,0.19999998000000202,0.0
8777,0.0,-0.0959
8777,0.7999999200000081,0.0
8778,0.09090908264462885,0.4996
8778,-0.17647057785467188,-0.9615
8778,0.599999880000024,-0.4767
8778,0.49999987500003124,-0.6841
8778,0.11111109876543349,-0.128
8779,0.3333333111111126,-0.5524
8779,0.4615384437869829,-0.5719
8780,-0.7142856122449125,-0.9269
8780,-0.5555554938271674,-0.9109
8780,-0.19999998000000202,-0.8402
8781,-0.04347825897920613,-0.8143
8781,-0.26315788088642733,-0.951
8782,-0.33333329629630043,-0.101
8782,0.4999999375000079,0.8658
8782,0.5454545206611581,0.9666
8782,0.5918367226155771,0.9926
8782,0.5999999600000027,0.8372
8782,0.7499999687500013,0.9889
8782,0.46666663555555765,0.9628
8782,0.8461537810650938,0.9287
8783,-0.12499999218750048,0.4951
8783,0.199999960000008,0.7579
8783,0.3333333148148158,0.5346
8783,0.2857142653061239,0.7964
8783,0.6923076390532585,0.9823
8783,0.0,-0.8854
8783,0.199999960000008,0.4767
8783,0.03999999840000006,-0.9468
8783,0.17647057785467188,-0.9413
8784,-0.14285713265306196,-0.6597
8784,0.4285713673469475,0.4767
8785,0.4285713673469475,0.0
8786,0.6666665555555741,0.1531
8787,0.7142856122449125,0.1391
8787,0.0,0.0413
8787,-0.199999960000008,-0.8146
8787,0.9999996666667778,0.8591
8787,0.0,-0.4588
8788,0.0,0.3818
8788,-0.14285713265306196,-0.2182
8788,-0.1999999900000005,-0.7878
8788,0.37499997656250145,0.7351
8788,0.24999998437500096,-0.1531
8788,-0.06666666222222252,-0.4939
8788,-0.599999940000006,-0.9451
8788,0.599999880000024,-0.2467
8788,0.33333327777778704,0.4588
8789,-0.37499997656250145,-0.5279
8790,0.14285713265306196,-0.9685
8790,0.33333329629630043,-0.836
8790,0.636363578512402,0.4939
8790,0.42857139795918586,-0.6808
8791,-0.06666666222222252,-0.6632
8791,0.11111109876543349,-0.7506
8791,0.4999999583333368,-0.7269
8791,0.39999996000000404,0.6249
8791,0.0,0.1265
8791,0.5555554938271674,0.0
8791,0.19999998666666757,-0.9528
8792,0.199999960000008,0.7003
8792,0.0,-0.5559
8792,0.11111109876543349,0.5439
8792,-0.24999996875000394,-0.2709
8792,-0.1428571224489825,0.2617
8792,-0.39999996000000404,0.6124
8792,0.33333327777778704,0.25
8792,0.6666665555555741,0.1531
8793,0.0,-0.694
8793,0.19999998000000202,-0.8126
8793,-0.5555554938271674,0.34
8793,0.0,-0.7579
8793,0.7142856122449125,0.128
8793,0.4545454132231443,-0.7506
8794,-0.49999987500003124,0.0
8794,0.99999950000025,0.0
8794,0.33333327777778704,0.5994
8794,0.199999960000008,0.3612
8795,-0.4117646816609011,-0.9385
8795,-0.4545454132231443,-0.8934
8796,0.7142856122449125,0.4118
8796,0.33333329629630043,0.9079
8796,0.0,-0.5994
8796,0.24999996875000394,-0.3612
8796,0.4285713673469475,-0.0516
8797,-0.4999999375000079,-0.9511
8797,0.11111110493827195,-0.9117
8797,-0.33333332222222256,-0.9778
8797,-0.06666666222222252,-0.4767
8797,0.19999998666666757,-0.6705
8798,-0.16666665277777895,0.7626
8798,0.23076921301775286,0.8793
8798,0.3103448168846615,0.6901
8798,0.5555554938271674,0.9003
8798,0.1999999900000005,-0.5423
8799,-0.1999999900000005,-0.8399
8799,0.24999996875000394,0.5574
8799,0.15789472853185638,-0.9421
8799,0.199999960000008,0.5719
8800,0.1428571224489825,0.4215
8800,-0.15789472853185638,-0.8519
8800,-0.39130433081285515,-0.6369
8800,0.0,0.1583
8801,-0.24999999375000018,-0.9831
8801,-0.30769229585798863,-0.9889
8801,-0.4999999583333368,-0.6249
8801,0.034482757431629055,-0.9893
8802,0.0,-0.3885
8802,0.24999998437500096,0.1027
8802,0.2857142653061239,-0.8442
8802,0.33333329629630043,0.1531
8802,0.0,0.8755
8803,0.1999999900000005,0.7311
8803,-0.2727272479338866,0.2263
8803,-0.49999987500003124,0.0772
8803,0.9999990000010001,-0.0516
8803,-0.33333322222225925,0.1027
8804,0.599999880000024,-0.3818
8804,0.11111110493827195,-0.926
8804,0.39999996000000404,-0.2723
8804,0.6470587854671302,0.6808
8804,0.2727272479338866,-0.5106
8805,0.0,-0.6597
8805,0.49999987500003124,0.5994
8805,-0.11111109876543349,-0.1335
8805,0.0,-0.3612
8806,-0.11111109876543349,-0.7351
8806,0.12499999218750048,-0.7783
8807,0.24999998437500096,-0.5719
8807,0.6666666111111158,0.7579
8807,0.24999996875000394,-0.2023
8807,0.4999999583333368,0.3182
8808,0.14285713265306196,-0.8442
8809,0.33333322222225925,0.0
8809,0.46666663555555765,0.0
8810,-0.199999960000008,-0.8271
8810,0.33333327777778704,0.7269
8811,0.0,-0.3818
8811,0.49999987500003124,-0.6037
8811,0.99999950000025,0.755
8812,0.3846153550295881,0.765
8812,0.12499999218750048,0.8059
8813,-0.07692307100591762,-0.2348
8813,0.26315788088642733,0.631
8813,0.2727272479338866,-0.92
8813,0.5384615177514801,0.2748
8813,-0.09090908264462885,-0.7096
8814,0.23076921301775286,0.5809
8814,0.8823528892733594,0.9313
8814,0.5999999600000027,0.7964
8814,0.7058823321799315,0.9702
8815,0.4999999583333368,-0.3646
8815,0.42857139795918586,0.6059
8815,0.7499999531250029,-0.9296
8815,0.4999999687500019,0.6242
8815,0.16666665277777895,0.899
8815,0.19999998000000202,-0.7717
8815,0.42857139795918586,0.3919
8815,0.24999996875000394,-0.7096
8815,0.14285713265306196,0.6436
8815,0.6666666111111158,0.8911
8815,0.3333333055555579,0.3853
8815,0.07692307100591762,0.5352
8816,0.2727272479338866,0.2247
8816,0.33333329629630043,0.11
8816,-0.4999999375000079,-0.9096
8816,0.0,-0.8591
8816,0.3846153550295881,0.3378
8816,0.7499999062500118,-0.6969
8816,0.599999880000024,-0.4497
8816,0.199999960000008,-0.8341
8816,0.0,0.1531
8818,0.4999999375000079,-0.5719
8819,0.4285713673469475,0.2263
8819,0.5555554938271674,-0.2263
8823,0.05263157617728546,-0.9776
8823,0.16666665277777895,-0.6486
8823,0.9999998750000157,0.8591
8823,0.7333332844444478,0.8658
8823,0.5294117335640156,0.3182
8823,0.8181817438016598,0.8591
8823,0.599999940000006,0.7964
8823,0.24999996875000394,-0.1531
8824,0.27272726033057904,-0.7983
8824,0.23076921301775286,0.3392
8824,0.42857139795918586,0.5346
8824,0.0,-0.4215
8825,0.599999976000001,0.8271
8825,0.7777776913580343,0.1779
8826,0.199999960000008,0.3182
8826,0.4285713673469475,0.8126
8826,0.199999960000008,-0.0772
8826,0.14285713265306196,0.8442
8826,0.7142856122449125,0.6172
8826,0.4545454132231443,0.9595
8826,0.42857139795918586,0.6124
8826,0.599999880000024,-0.8402
8827,0.6666666296296316,0.9752
8827,0.636363578512402,0.6336
8827,0.9999998571428775,0.8591
8827,0.9999999375000038,0.9451
8828,0.5999999600000027,0.9222
8828,0.37499997656250145,0.7003
8829,0.46666663555555765,0.664
8829,0.6666666111111158,0.9308
8829,0.16666665277777895,0.7506
8829,-0.33333329629630043,0.1531
8829,0.0,0.34
8829,0.23076921301775286,-0.4404
8829,0.8181817438016598,0.9186
8830,-0.199999960000008,0.4767
8831,0.0,0.4019
8832,0.06666666222222252,-0.9805
8832,-0.1428571224489825,-0.8442
8832,0.49999987500003124,-0.5994
8832,0.16666665277777895,-0.8861
8833,0.16666665277777895,-0.4678
8833,0.24999996875000394,-0.5773
8834,0.1428571224489825,0.1027
8834,0.4285713673469475,0.6932
8834,0.33333329629630043,0.0065
8835,0.4999999583333368,-0.0258
8835,0.199999960000008,-0.3182
8836,0.199999960000008,-0.7351
8837,-0.4999999375000079,-0.9396
8837,-0.16666665277777895,-0.2732
8837,-0.7142856122449125,-0.9313
8837,0.0,-0.2846
8837,0.33333322222225925,0.3182
8837,0.1428571224489825,-0.5859
8837,0.0,-0.8807
8838,0.0,-0.5267
8838,0.47058822145328766,-0.836
8838,0.4999999375000079,0.0243
8838,0.199999960000008,0.0
8838,0.5714285306122479,0.8176
8838,-0.199999960000008,-0.6369
8838,0.33333329629630043,-0.7783
8838,0.0,-0.5994
8839,0.9999990000010001,0.0129
8839,0.14285713265306196,-0.9379
8839,0.14285713605442207,-0.9641
8839,0.6666665555555741,0.0258
8839,0.599999880000024,-0.1027
8840,0.2727272479338866,-0.4767
8840,0.4999999375000079,-0.5719
8840,0.3333333174603182,0.967
8840,0.12499999218750048,-0.3612
8840,0.0,0.7227
8840,-0.1428571224489825,-0.8334
8840,0.636363578512402,0.34
8841,-0.4545454132231443,-0.9514
8841,-0.09090908264462885,-0.5267
8841,0.4999999583333368,0.9032
8841,0.9999998888889013,0.9377
8841,0.15789472853185638,0.5423
8842,0.0,0.1197
8843,0.19999998666666757,-0.9062
8843,0.05882352595155729,-0.9217
8843,0.599999940000006,0.5994
8843,0.33333329629630043,-0.3716
8843,0.23076921301775286,-0.0258
8843,-0.11111109876543349,-0.3818
8843,0.4285713673469475,0.0258
8844,0.0,-0.9897
8844,0.6666665555555741,0.7845
8844,0.7142856122449125,0.6249
8844,0.6666665555555741,0.3818
8844,-0.33333322222225925,0.3818
8844,0.4999999583333368,0.9455
8844,0.24999996875000394,-0.7003
8844,-0.33333327777778704,-0.7843
8844,0.3333333055555579,0.9072
8844,-0.24999996875000394,0.1531
8844,0.0,-0.6329
8844,0.23076921301775286,0.1317
8844,0.0,0.9842
8845,0.2941176297577865,-0.5266
8845,-0.3333333111111126,-0.5106
8845,-0.1304347769376184,-0.8979
8845,-0.3333333055555579,-0.2732
8845,0.0,0.1027
8845,0.0,-0.7783
8845,0.19999998666666757,0.4404
8845,-0.11111109876543349,-0.6808
8845,0.07692307100591762,-0.8271
8845,-0.7499999062500118,-0.8442
8845,-0.09090908677685969,-0.9766
8845,0.49999987500003124,-0.5859
8845,0.17647057785467188,0.4767
8845,-0.24999996875000394,0.7691
8846,0.2727272479338866,-0.7643
8846,-0.1428571224489825,-0.8658
8846,0.09090908264462885,-0.9392
8847,0.0,0.3597
8847,-0.19999998000000202,-0.9816
8847,-0.2727272479338866,-0.6606
8847,0.9999996666667778,-0.0772
8847,-0.2857142653061239,-0.9186
8847,0.16666665277777895,-0.8519
8847,0.09090908264462885,-0.5574
8847,0.09090908264462885,0.7992
8847,0.599999940000006,0.5095
8847,-0.1428571224489825,-0.4767
8847,0.6470587854671302,0.9612
8847,-0.19999998000000202,0.4005
8847,-0.19999998000000202,-0.2278
8849,0.9999996666667778,0.6597
8849,0.33333322222225925,-0.296
8849,0.2727272479338866,0.9308
8849,0.0,-0.128
8849,0.5555554938271674,0.796
8850,-0.11111109876543349,-0.25
8850,0.636363578512402,0.5574
8850,0.24999996875000394,-0.0891
8850,0.5555554938271674,0.7351
8850,0.7999999200000081,0.601
8850,-0.4999999375000079,-0.7184
8850,0.33333322222225925,0.1531
8850,-0.24999996875000394,-0.9081
8850,0.39999996000000404,-0.7783
8850,-0.4999999375000079,-0.6808
8851,0.0,0.1779
8851,-0.19999998000000202,-0.8271
8851,0.11111109876543349,-0.5423
8851,0.2727272479338866,0.3607
8851,-0.7499999062500118,-0.9477
8851,0.9999996666667778,0.5719
8851,0.49999987500003124,-0.0258
8851,0.0,-0.7184
8852,-0.16666665277777895,-0.4215
8852,0.399999980000001,-0.8847
8852,-0.42857139795918586,-0.872
8852,0.6363636074380178,0.7785
8852,0.636363578512402,0.3818
8852,0.4782608487712674,0.6249
8852,0.8181817438016598,0.8625
8852,0.599999940000006,0.7856
8855,-0.09090908264462885,-0.8807
8855,-0.07692307100591762,-0.6494
8855,-0.7142856122449125,-0.9559
8856,-0.24999996875000394,-0.743
8856,-0.2727272479338866,-0.6908
8857,0.7499999062500118,0.5994
8857,0.5454545206611581,-0.2144
8857,0.6666666111111158,-0.1027
8857,0.9999998750000157,-0.5719
8859,0.09090908264462885,0.6369
8860,-0.11111109876543349,-0.5574
8860,-0.07692307100591762,0.0258
8860,0.33333329629630043,-0.4215
8860,0.0,-0.2732
8860,-0.23076921301775286,-0.5574
8861,0.599999880000024,0.8402
8862,0.49999987500003124,-0.5574
8862,0.4285713673469475,0.5719
8863,-0.4999999375000079,-0.5859
8863,0.4285713673469475,-0.4767
8863,-0.33333322222225925,0.25
8863,0.09090908264462885,0.3818
8865,0.3333333055555579,0.4939
8867,0.33333329629630043,0.4404
8868,0.6666665555555741,-0.3612
8868,0.4999999375000079,-0.5994
8869,-0.599999940000006,-0.9398
8869,-0.5555555246913597,-0.9759
8869,0.2857142653061239,-0.7717
8869,-0.4285714081632663,-0.996
8869,-0.2941176297577865,-0.9552
8869,-0.6666665555555741,-0.3818
8869,0.33333327777778704,-0.9042
8869,-0.1428571224489825,0.4728
8869,0.05882352595155729,-0.8619
8869,-0.2727272479338866,-0.9337
8869,0.1428571224489825,-0.0516
8870,0.0,-0.975
8870,0.7142856122449125,0.3947
8870,0.37499997656250145,0.09
8870,0.09090908264462885,-0.9502
8870,0.24999998437500096,0.6658
8870,-0.2941176297577865,-0.5499
8870,-0.2727272479338866,0.2732
8870,-0.33333327777778704,0.6705
8870,0.24999996875000394,-0.34
8870,0.7142856122449125,-0.85
8870,-0.1304347769376184,-0.8966
8871,0.6470587854671302,0.9058
8871,0.6521738846880919,0.8079
8871,0.4999999375000079,0.5984
8871,-0.24999996875000394,0.6486
8871,0.4117646816609011,-0.4615
8872,0.2727272479338866,-0.8805
8872,0.4545454132231443,0.3177
8872,0.4782608487712674,0.5994
8872,0.2727272479338866,-0.0772
8873,0.0,-0.2231
8873,-0.23076921301775286,0.6984
8873,-0.09090908264462885,0.4767
8873,0.0,-0.8883
8874,0.0,-0.7717
8875,0.0,-0.4215
8875,0.0,0.8074
8875,-0.2941176297577865,0.3912
8875,-0.8181817438016598,-0.875
8876,-0.6666665555555741,-0.6908
8876,0.37499997656250145,0.9337
8876,-0.24999998437500096,-0.8807
8876,0.199999960000008,0.4019
8876,0.0,-0.25
8876,0.37499997656250145,-0.9517
8876,0.33333329629630043,-0.25
8876,-0.4999999375000079,-0.9081
8876,0.9999997500000625,0.7783
8876,-0.19999998666666757,-0.9325
8877,0.33333329629630043,0.2023
8877,0.0,0.8313
8877,0.4999999375000079,0.3716
8877,0.24999996875000394,-0.5023
8877,0.8181817438016598,0.7311
8877,0.99999950000025,0.7469
8878,0.5555554938271674,0.8658
8881,0.4117646816609011,-0.3597
8881,0.2222222098765439,-0.2951
8881,0.0,-0.0936
8881,0.24999996875000394,-0.8781
8881,0.99999950000025,0.5248
8881,0.4444444197530878,0.9378
8881,0.06666666222222252,-0.2732
8882,0.0,0.4118
8882,0.3333333055555579,0.7469
8882,0.2941176297577865,0.0258
8882,0.1428571224489825,0.0258
8882,0.599999880000024,0.4939
8882,0.0,0.5719
8882,0.4545454132231443,0.7906
8882,0.599999880000024,0.7096
8882,0.7333332844444478,0.9784
8882,0.9999998571428775,0.9442
8882,0.42857139795918586,0.9337
8882,0.1428571224489825,-0.1779
8882,0.7499999062500118,0.6249
8882,0.99999980000004,0.81
8882,0.99999950000025,0.7469
8882,0.4999999583333368,0.9549
8882,0.199999960000008,0.5994
8882,-0.1428571224489825,-0.4588
8882,0.599999880000024,0.6908
8882,0.99999990000001,0.7964
8883,0.0,-0.6908
8883,0.4285713673469475,0.6369
8883,0.1428571224489825,0.5423
8883,0.33333322222225925,0.7269
8884,0.0,0.0
8884,0.49999987500003124,-0.8271
8884,0.4545454132231443,0.7891
8884,0.0,0.4094
8884,0.33333327777778704,-0.0772
8884,0.9999997500000625,0.1406
8884,0.6470587854671302,0.624
8884,0.9999998750000157,0.714
8884,0.7333332844444478,-0.5994
8885,0.2727272479338866,-0.296
8885,0.21739129489603065,-0.5859
8885,0.3333333148148158,0.4404
8885,0.23076921301775286,-0.2263
8885,-0.09090908677685969,-0.6705
8885,0.3846153550295881,-0.7096
8886,-0.33333322222225925,-0.7964
8887,-0.4999999375000079,-0.9451
8887,-0.49999987500003124,-0.1124
8887,0.39999996000000404,0.4664
8889,-0.15789472853185638,-0.9569
8889,-0.11111109876543349,-0.5528
8889,-0.24999996875000394,-0.8225
8890,0.6249999609375024,0.7351
8890,0.0,0.8458
8890,0.3333333055555579,-0.2846
8891,-0.11111109876543349,-0.8271
8891,-0.04761904535147403,-0.926
8891,0.3846153550295881,0.4588
8891,0.3846153550295881,-0.511
8891,0.6666666111111158,-0.703
8891,-0.49999987500003124,0.25
8891,0.4999999687500019,0.9878
8891,0.42857139795918586,0.6597
8891,0.18181817355371938,0.6133
8891,0.4285713673469475,0.2263
8891,0.0,0.5574
8891,0.0,0.1779
8892,-0.23076921301775286,-0.9818
8893,-0.99999950000025,-0.6037
8893,-0.199999960000008,-0.8658
8893,0.4999999583333368,0.9245
8893,0.24999996875000394,0.0525
8893,0.3333333055555579,0.4767
8893,-0.4285713673469475,-0.4972
8893,0.2727272479338866,0.7096
8894,0.4545454132231443,0.5868
8894,0.09090908264462885,-0.8354
8895,0.24999996875000394,0.8658
8895,0.2941176297577865,0.1531
8896,0.0,-0.5346
8898,-0.06666666222222252,0.296
8898,0.2727272479338866,0.7105
8898,-0.16666665277777895,-0.4854
8899,-0.99999950000025,-0.4278
8899,-0.27999998880000043,-0.9576
8899,0.0,-0.872
8899,-0.07692307100591762,-0.8625
8899,0.09090908677685969,0.9758
8899,0.33333329629630043,-0.6124
8899,0.24999996875000394,0.1258
8899,-0.23076921301775286,-0.8979
8899,0.0,-0.9062
8899,-0.1428571224489825,-0.4767
8899,0.17241378715814526,0.6478
8899,0.3846153550295881,0.8126
8899,-0.1428571224489825,-0.7506
8899,0.24999996875000394,0.228
8899,0.0,-0.8342
8899,0.9999998333333611,-0.4003
8899,0.0,-0.6808
8899,0.16666665277777895,-0.4767
8899,0.11111109876543349,0.9776
8899,0.0,-0.4939
8900,0.5384614970414233,0.296
8900,0.04761904535147403,-0.9682
8901,0.1428571224489825,0.6597
8901,0.0,-0.8211
8902,0.33333327777778704,-0.8074
8902,-0.19999998000000202,-0.9509
8902,0.37499997656250145,-0.4535
8902,0.7499999062500118,-0.2367
8902,0.0,-0.8522
8902,0.0,-0.9873
8902,0.199999960000008,0.5859
8902,-0.33333322222225925,0.5574
8902,0.16666665277777895,0.4767
8903,-0.3333333055555579,-0.946
8903,-0.24999996875000394,-0.8076
8903,-0.4999999583333368,-0.9313
8903,0.1304347769376184,-0.6808
8903,-0.24999996875000394,-0.7845
8904,-0.19999998666666757,-0.8555
8904,0.4545454132231443,0.836
8905,0.49999987500003124,0.4767
8905,-0.09090908264462885,-0.793
8906,0.1428571224489825,0.296
8906,-0.1428571224489825,0.705
8906,0.4285713673469475,-0.2023
8906,0.49999987500003124,-0.4588
8906,0.9999998750000157,0.5888
8906,-0.6666665555555741,0.2023
8907,0.0,0.4939
8907,0.4285713673469475,0.8176
8907,0.4999999750000012,0.941
8907,0.33333327777778704,0.5719
8907,0.36842103324099823,0.6697
8908,0.5999999600000027,0.8079
8908,0.24999996875000394,-0.4939
8908,0.33333322222225925,0.0
8908,0.0,0.2023
8909,0.0,-0.34
8909,0.0,-0.5859
8909,0.3333333055555579,0.34
8911,-0.33333327777778704,-0.8074
8911,0.599999880000024,0.7645
8912,0.33333322222225925,0.5023
8912,0.199999960000008,-0.1531
8913,-0.199999960000008,-0.8625
8913,0.9999997500000625,0.891
8913,0.9999997500000625,0.0366
8913,0.49999987500003124,0.0
8913,0.9999996666667778,0.1818
8913,-0.49999987500003124,-0.2617
8915,0.0,0.296
8915,0.09090908264462885,0.7783
8915,0.6666665555555741,0.6369
8915,0.5555554938271674,0.7964
8915,0.33333327777778704,-0.128
8915,-0.19999998000000202,-0.8316
8915,-0.199999960000008,0.25
8915,0.33333322222225925,0.7697
8915,0.19999998000000202,0.8003
8915,0.39999996000000404,0.1016
8915,0.9999997500000625,0.5267
8915,0.4285713673469475,0.128
8915,0.33333322222225925,0.6765
8916,-0.29999998500000075,-0.5719
8916,-0.7142856122449125,-0.7003
8916,-0.11111109876543349,-0.296
8916,-0.14285713265306196,-0.2023
8916,0.0,0.7783
8916,-0.3939393820018369,-0.2975
8917,0.24999998437500096,-0.2896
8917,0.33333329629630043,-0.128
8917,0.3333333055555579,-0.8934
8917,-0.199999960000008,-0.6705
8917,0.8181817438016598,-0.0207
8918,0.16666665277777895,0.4728
8918,-0.1428571224489825,0.4588
8918,0.23076922189349144,-0.8979
8918,0.0,0.0
8918,0.1428571224489825,-0.0258
8918,0.49999987500003124,0.0
8919,0.4545454132231443,0.5719
8919,0.599999940000006,-0.2263
8919,0.599999880000024,0.128
8920,0.4285713673469475,-0.6428
8920,-0.09090908264462885,-0.1027
8920,0.06666666222222252,0.6249
8921,0.599999940000006,0.34
8921,0.11111109876543349,-0.6369
8921,0.07692307100591762,-0.5941
8921,0.4999999375000079,0.9186
8921,0.14285713605442207,0.846
8921,0.9999996666667778,0.4927
8921,-0.4285713673469475,0.2238
8922,0.4999999375000079,-0.1027
8922,0.9999998571428775,0.7845
8922,0.99999950000025,0.7003
8922,0.0,-0.3818
8922,0.4999999583333368,0.8555
8922,0.7142856122449125,0.6124
8924,0.6666666111111158,0.8422
8924,0.4999999375000079,0.0387
8925,0.9999996666667778,0.0
8925,0.49999987500003124,0.7003
8925,0.9999998333333611,0.6652
8927,0.0,-0.7184
8927,-0.23076921301775286,-0.9337
8927,0.4999999375000079,0.128
8928,-0.3846153550295881,-0.7906
8928,0.42857139795918586,0.3744
8928,0.99999980000004,0.4939
8929,0.599999880000024,-0.2263
8929,0.33333327777778704,0.0258
8931,0.33333322222225925,-0.09
8931,0.16666665277777895,-0.0387
8931,-0.33333327777778704,0.6124
8931,0.5555554938271674,0.5106
8931,0.9999998333333611,0.0
8932,0.636363578512402,0.1531
8933,-0.199999960000008,-0.3818
8933,0.0,0.0
8934,0.7777776913580343,0.7783
8935,-0.199999960000008,-0.6096
8935,0.16666665277777895,0.0772
8935,0.33333327777778704,0.0129
8935,-0.42857139795918586,-0.8514
8935,-0.24999996875000394,-0.8779
8935,-0.23076921301775286,-0.9402
8936,0.04347825897920613,-0.9343
8936,0.39999996000000404,0.5859
8936,0.2727272479338866,0.5478
8936,0.18181817355371938,-0.4445
8937,0.0,0.0772
8937,0.0,-0.8957
8938,-0.33333327777778704,-0.3612
8938,0.4545454132231443,0.4767
8938,0.4285713673469475,-0.2023
8939,-0.19999998000000202,-0.4215
8939,-0.49999987500003124,0.128
8940,-0.3846153550295881,-0.7553
8940,0.39999996000000404,-0.631
8940,0.24999996875000394,-0.9226
8940,-0.4285713673469475,-0.8779
8940,-0.49999987500003124,-0.6908
8940,0.09090908264462885,-0.8608
8940,0.9999996666667778,-0.5023
8940,-0.24999996875000394,-0.9489
8940,-0.599999940000006,-0.9793
8941,0.06666666222222252,0.3626
8941,0.26315788088642733,-0.1027
8941,0.09090908264462885,-0.6367
8941,-0.19999998000000202,0.1045
8941,0.23809522675737013,0.9781
8941,-0.07692307100591762,0.34
8941,0.09999999500000024,0.7845
8941,0.49999987500003124,-0.2023
8941,0.2727272479338866,-0.5279
8941,0.5555554938271674,0.7684
8941,0.0,0.4646
8941,0.2727272479338866,0.1447
8941,0.16666665277777895,0.9542
8942,-0.19999998000000202,0.5574
8942,0.39999996000000404,0.5095
8943,0.599999940000006,0.5859
8943,0.9999996666667778,0.0516
8943,0.6666665555555741,0.128
8943,0.0,0.0
8943,0.599999940000006,-0.34
8943,0.11111109876543349,-0.6908
8944,-0.16666665277777895,-0.5729
8944,-0.23076921301775286,-0.8481
8944,0.14285713265306196,0.7184
8944,-0.1428571224489825,-0.8126
8944,0.0,-0.4588
8944,-0.07692307100591762,-0.8225
8944,-0.33333329629630043,-0.8807
8944,-0.06666666222222252,-0.8807
8944,0.1428571224489825,-0.0799
8945,-0.4117646816609011,0.8555
8945,-0.19999998000000202,-0.25
8945,0.9999997500000625,0.6908
8946,-0.07692307100591762,0.5562
8946,0.09090908264462885,0.8519
8946,-0.24999996875000394,-0.836
8946,-0.33333322222225925,-0.024
8946,0.33333327777778704,0.3506
8946,0.4999999583333368,-0.9413
8947,0.33333329629630043,0.7269
8947,-0.1428571224489825,-0.1655
8948,0.23076921301775286,-0.743
8948,0.11111109876543349,0.4939
8949,0.0,-0.7789
8949,0.11111110493827195,-0.651
8950,0.24999996875000394,0.7543
8950,0.199999960000008,0.5
8952,0.42857139795918586,0.7543
8952,0.2857142653061239,0.7351
8952,0.8571427959183717,0.1779
8952,0.3333333055555579,0.5106
8952,0.11111109876543349,-0.0964
8952,0.24137930202140337,0.8467
8952,0.4285713673469475,-0.1967
8952,0.7142856122449125,0.8826
8953,0.2727272479338866,-0.25
8953,0.0,0.7717
8953,0.6923076390532585,0.8098
8953,0.39999996000000404,0.9081
8953,0.9999990000010001,0.0
8953,0.3333333148148158,0.4588
8954,0.1428571224489825,-0.4215
8955,0.4999999583333368,0.7717
8955,0.2941176297577865,-0.7351
8955,0.24999996875000394,0.765
8955,0.4545454132231443,0.5141
8955,0.599999940000006,0.8779
8955,0.46666663555555765,0.836
8956,0.3333333111111126,0.516
8956,-0.07692307100591762,-0.2617
